collectionid,title,description,creator,donor,date,date is approximate,subject,location,location (lcsh),latitude,longitude,relation,publisher,source,identifier,rights,format original,type,format,language,rightsstatement,cdmid,objectid,original-objectid,reference_url
plcphotos,Clearwater Sawmill and Lumber - Log Pond [54],Piles and piles of logs sit beside a an unpaved road.,,,1960,yes,log (wood),United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_027,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,996,lewiston-plc155,plcphotos996,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos996.html
plcphotos,Clearwater Mill under construction [07],Construction of two of the buildings of the Clearwater Mill. The date written on the photograph is 4/12/1950.,,,1950-04-12,,construction sites; frame construction; lumber,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_018,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1010,lewiston-plc156,plcphotos1010,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1010.html
plcphotos,Clearwater Mill under construction [05],Men work on the roof of one of the buildings under construction at the Clearwater Mill while on the on the right hand side is also under construction. The date written on the photograph is 4/12/1950.,,,1950-04-12,,construction sites; frame construction; lumber,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_019,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1011,lewiston-plc157,plcphotos1011,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1011.html
plcphotos,Clearwater Mill under construction [04],"Several of the Clearwater mill&#39;s buildings under construction. In the foreground, stacks of lumber sit next to train tracks. The date written on the photograph is 4/12/1950.",,,1950-04-12,,construction sites; frame construction; lumber; automobiles; track components,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_020,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1012,lewiston-plc158,plcphotos1012,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1012.html
plcphotos,Clearwater Mill under construction [03],Construction of one of the mill buildings. A crane is at the center of the photograph with two men standing underneath it. The date written on the photograph is 4/12/1950.,,,1950-04-12,,construction sites; frame construction; lumber; track components; cranes,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_021,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1013,lewiston-plc159,plcphotos1013,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1013.html
plcphotos,Clearwater Mill under construction [02],"Men work putting up framing lumber with rebar between in the center of the photograph. Behind them, framing is already completed for another building. The date written on the photograph is  4/12/1950.",,,1950-04-12,,construction sites; frame construction; lumber; track components; cranes,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_022,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1014,lewiston-plc160,plcphotos1014,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1014.html
plcphotos,Clearwater Mill under construction [06],Men work on constructing one of the buildings at the Clearwater Mill. On the right hand side of the photograph sits the cab for one of the cranes. The date written on the photograph is 4/12/1950.,,,1950-04-12,,cranes; construction sites; frame construction; lumber,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_024,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1015,lewiston-plc161,plcphotos1015,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1015.html
plcphotos,Clearwater Mill under construction [01],Several of the Clearwater mill&#39;s buildings under construction. In the foreground wooden flooring has been laid for one building while in the background framing is happening for another. A crane is assisting with the construction. The date written on the photograph is 4/12/1950.,,,1950-04-12,,cranes; construction sites; frame construction; lumber,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_026,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1016,lewiston-plc162,plcphotos1016,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1016.html
plcphotos,Clearwater Sawmill and Lumber [17],A workman measures the circumference of a log inside the mill. Description on the back of the photograph reads &quot;Scaling log as it enters mill from pond.&quot;,,,1950,yes,log (wood); scaling,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_027,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1017,lewiston-plc163,plcphotos1017,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1017.html
plcphotos,Clearwater Sawmill and Lumber [10],A man works with planks at a gang saw.,,,1950,yes,gang sawmills; planks (wood); sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_028,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1018,lewiston-plc164,plcphotos1018,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1018.html
plcphotos,Clearwater Sawmill and Lumber [11],A log is sprayed with high pressured water as it enters the sawmill.,,,1950,yes,log (wood); ponds,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_029,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1019,lewiston-plc165,plcphotos1019,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1019.html
plcphotos,Clearwater Sawmill and Lumber [18],"A mill worker stands on the edge of a log in the log pond, rolling the log. Description on the back says &quot;mill worker riding log.&quot;",,,1950,yes,log (wood); ponds,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_030,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1020,lewiston-plc166,plcphotos1020,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1020.html
plcphotos,Clearwater Sawmill and Lumber [15],"A man operates a piece of machinery at the Clearwater Paper Mill. The machine is labeled as a Chip-N-Saw. Description on the back reads &quot;Chip-N-Saw equipment shown above is part of a small log mill installation recently made at the Clearwater Unit sawmill of Potlatch Forests, Inc. in Lewiston. The installation is part of an extensive three year remolding project that is scheduled for completion next year.&quot; The date listed on the photograph is August 1968.",,Richards Studio,1968,yes,sawmills; woodworking machinery,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/",457_202_11_032,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1021,lewiston-plc167,plcphotos1021,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1021.html
plcphotos,Clearwater Sawmill and Lumber [01],"Two men work at a piece of machinery. The sign over the piece is labeled 6 gang saw. In front of the piece there are four rollers, the first of which is having planks of roll out on to it.",,IMEL Studio,1960,yes,sawmills; woodworking machinery; gang sawmills; planks (wood),United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.436739,-116.965601,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_033,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1022,lewiston-plc168,plcphotos1022,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1022.html
